,bin_centres,average_attention
824,417.25,3.7204548093707184e-06
825,417.75,5.773232795240266e-07
826,418.25,4.272269094903114e-07
827,418.75,3.718855110917817e-07
828,419.25,3.4099661551400876e-07
829,419.75,8.336683172739522e-07
830,420.25,1.4479210463792912e-06
831,420.75,3.978969445126015e-06
832,421.25,4.261046663155784e-06
833,421.75,1.9769608779518386e-06
834,422.25,1.1323398634964058e-06
835,422.75,1.6528996529156133e-06
836,423.25,2.1618451960657287e-06
837,423.75,2.5253454559974364e-06
838,424.25,1.9413334405128362e-06
839,424.75,1.7523272578035501e-06
840,425.25,1.4319682767780674e-06
841,425.75,1.4479867915286184e-06
842,426.25,1.9813445203307983e-06
843,426.75,2.054892962559975e-06
844,427.25,1.3286690950101857e-06
845,427.75,9.449099353927843e-07
846,428.25,9.461605072296607e-07
847,428.75,1.0940448457993219e-06
848,429.25,1.0728841775352473e-06
849,429.75,1.0479725219438373e-06
850,430.25,9.370175383514151e-07
851,430.75,9.362769842984559e-07
852,431.25,1.0214911523633375e-06
853,431.75,1.1307118376557692e-06
854,432.25,1.1789196124067395e-06
855,432.75,1.7476782706981338e-06
856,433.25,3.5609983859494945e-06
857,433.75,9.749974267593782e-06
858,434.25,2.0974091111719694e-05
859,434.75,8.932889177436274e-06
860,435.25,2.1719146205745984e-06
861,435.75,1.327309179448238e-06
862,436.25,1.214475419542983e-06
863,436.75,1.0495613208906947e-06
864,437.25,2.2088154669774145e-06
865,437.75,9.653594024022916e-05
866,438.25,0.0002619589636525539
867,438.75,0.0010532663455772337
868,439.25,0.0026073481094141494
869,439.75,0.0008102900263996336
870,440.25,0.00027064262389758136
871,440.75,0.00016524310256970425
872,441.25,2.9257468909500466e-05
873,441.75,3.2745269601938775e-06
874,442.25,2.4820693396519517e-06
875,442.75,1.9900641546657335e-07
876,443.25,8.715322606146504e-08
877,443.75,1.3657417187408607e-08
878,444.25,1.7685246428313726e-08
879,444.75,2.1964499640607412e-08
880,445.25,9.285232125079634e-09
881,445.75,9.285135112895956e-09
882,446.25,2.7375279070576956e-09
883,446.75,3.5260333638951626e-10
884,447.25,4.87688267794899e-10
885,447.75,2.3549833209965304e-10
886,448.25,2.2068630859280505e-11
887,448.75,1.3477101073517176e-11
888,449.25,7.263174363586942e-11
889,449.75,1.901221931308221e-09
