,bin_centres,average_attention
758,384.25,3.0872321941436785e-05
759,384.75,1.0095082521554676e-05
760,385.25,6.27911320765291e-06
761,385.75,6.923608521566911e-06
762,386.25,7.81255464911761e-06
763,386.75,8.682031815475658e-06
764,387.25,9.52199935015341e-06
765,387.75,1.034974073896978e-05
766,388.25,1.123666898333893e-05
767,388.75,1.2141336694407983e-05
768,389.25,1.2926757431166857e-05
769,389.75,1.3351853155089449e-05
770,390.25,1.308379816181319e-05
771,390.75,1.233591108033218e-05
772,391.25,1.1433551991012046e-05
773,391.75,1.0594051029960609e-05
774,392.25,9.98715129582845e-06
775,392.75,9.586530112915097e-06
776,393.25,9.191149914381951e-06
777,393.75,9.253970432943503e-06
778,394.25,9.599044543697983e-06
779,394.75,9.00045716895905e-06
780,395.25,8.04164842455812e-06
781,395.75,7.371966855867864e-06
782,396.25,6.95423004004716e-06
783,396.75,6.6482492066589155e-06
784,397.25,6.348865287434735e-06
785,397.75,6.379631837342115e-06
786,398.25,6.166234502072328e-06
787,398.75,6.040363991556588e-06
788,399.25,5.782712878194662e-06
789,399.75,5.543896917889631e-06
790,400.25,5.287116887402919e-06
791,400.75,5.241797457119027e-06
792,401.25,5.632579772111497e-06
793,401.75,5.959055285051427e-06
794,402.25,6.190753900924046e-06
795,402.75,6.215181890402067e-06
796,403.25,6.1036216381681685e-06
797,403.75,6.064744085305229e-06
798,404.25,5.725329654937756e-06
799,404.75,5.585983675241203e-06
800,405.25,5.37010727420144e-06
801,405.75,5.321399323590319e-06
802,406.25,4.9639373097357774e-06
803,406.75,4.514807350944852e-06
804,407.25,3.992929904863193e-06
805,407.75,3.9902245124041265e-06
806,408.25,3.929659171715614e-06
807,408.75,3.6756194223740997e-06
808,409.25,3.5284498335375807e-06
809,409.75,3.4757540691485166e-06
810,410.25,3.7977395331899368e-06
811,410.75,4.0649481597528875e-06
812,411.25,4.752686909985488e-06
813,411.75,6.100409989611877e-06
814,412.25,6.374720602704813e-06
815,412.75,6.782064901121553e-06
816,413.25,6.8361280672393486e-06
817,413.75,6.9497194108610035e-06
818,414.25,6.913461642229014e-06
